shipment_id,period,period_idx,batch_id,plant_id,carrier_id,mode,customer_id,customer_region,qty_t,on_time_in_full,freight_cost,disruption_flag,cs_active
SHP-001506,2026-03,17,BAT-003870,PLT-01,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-02,AMER,19.41,1,2556.33,0,0
SHP-001507,2025-01,3,BAT-000705,PLT-06,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-14,APAC,1.62,1,141.83,0,0
SHP-001508,2025-08,10,BAT-002356,PLT-05,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-15,EMEA,26.62,1,2444.15,0,0
SHP-001509,2025-07,9,BAT-002166,PLT-03,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-13,AMER,18.14,1,2609.84,0,0
SHP-001510,2026-02,16,BAT-003701,PLT-05,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-09,AMER,54.36,1,5696.6,0,0
SHP-001511,2025-04,6,BAT-001513,PLT-01,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-02,AMER,70.62,0,6001.72,0,0
SHP-001512,2026-05,19,BAT-004202,PLT-06,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-13,AMER,44.18,1,2899.12,0,1
SHP-001513,2025-05,7,BAT-001680,PLT-05,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-07,APAC,28.1,1,2576.22,0,0
SHP-001514,2025-11,13,BAT-003014,PLT-02,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-03,APAC,38.94,1,3837.83,0,0
SHP-001515,2024-12,2,BAT-000567,PLT-01,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-13,AMER,31.87,1,3015.97,0,0
SHP-001516,2025-11,13,BAT-003049,PLT-06,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-15,EMEA,19.15,1,1901.0,0,0
SHP-001517,2026-02,16,BAT-003678,PLT-04,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-01,EMEA,25.24,1,2745.1,0,0
SHP-001518,2024-10,0,BAT-000134,PLT-06,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-10,APAC,71.25,1,6274.95,0,0
SHP-001519,2026-06,20,BAT-004608,PLT-04,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-09,AMER,38.4,0,2590.93,1,1
SHP-001520,2026-08,22,BAT-004974,PLT-04,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-06,AMER,53.16,1,4730.66,0,1
SHP-001521,2026-02,16,BAT-003558,PLT-06,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-07,APAC,33.92,1,2052.76,0,0
SHP-001522,2025-12,14,BAT-003191,PLT-06,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-07,APAC,44.23,1,5275.97,0,0
SHP-001523,2026-07,21,BAT-004737,PLT-06,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-03,APAC,58.78,1,7192.02,0,1
SHP-001524,2025-02,4,BAT-001048,PLT-02,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-08,EMEA,82.19,1,8816.63,0,0
SHP-001525,2025-06,8,BAT-001956,PLT-01,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-10,APAC,35.66,1,3670.08,0,0
SHP-001526,2026-06,20,BAT-004587,PLT-01,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-10,APAC,22.59,1,3091.56,0,1
SHP-001527,2026-06,20,BAT-004515,PLT-01,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-15,EMEA,60.15,1,5361.64,0,1
SHP-001528,2024-12,2,BAT-000612,PLT-02,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-01,EMEA,43.41,1,3329.99,0,0
SHP-001529,2024-10,0,BAT-000200,PLT-02,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-05,LATAM,22.5,1,1853.61,0,0
SHP-001530,2025-04,6,BAT-001394,PLT-06,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-11,EMEA,36.99,1,2622.44,0,0
SHP-001531,2026-02,16,BAT-003620,PLT-02,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-14,APAC,76.91,1,9938.16,0,0
SHP-001532,2026-06,20,BAT-004582,PLT-01,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-13,AMER,1.44,1,141.97,0,1
SHP-001533,2025-12,14,BAT-003130,PLT-01,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-05,LATAM,1.17,1,159.24,0,0
SHP-001534,2026-03,17,BAT-003862,PLT-02,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-10,APAC,44.21,1,3924.83,0,0
SHP-001535,2025-10,12,BAT-002797,PLT-04,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-03,APAC,34.08,1,2664.98,0,0
SHP-001536,2025-02,4,BAT-000900,PLT-05,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-11,EMEA,25.83,1,1544.31,0,0
SHP-001537,2025-04,6,BAT-001495,PLT-05,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-08,EMEA,49.54,1,4479.32,0,0
SHP-001538,2026-07,21,BAT-004667,PLT-05,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-06,AMER,37.03,1,2469.27,0,1
SHP-001539,2025-08,10,BAT-002279,PLT-03,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-15,EMEA,56.4,1,3431.68,0,0
SHP-001540,2026-07,21,BAT-004683,PLT-01,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-03,APAC,71.63,1,8603.99,0,1
SHP-001541,2026-03,17,BAT-003801,PLT-06,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-08,EMEA,35.46,1,2242.02,0,0
SHP-001542,2026-04,18,BAT-004043,PLT-01,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-03,APAC,2.83,1,170.11,0,1
SHP-001543,2026-03,17,BAT-003833,PLT-04,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-14,APAC,35.11,1,3965.79,0,0
SHP-001544,2026-03,17,BAT-003924,PLT-02,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-13,AMER,69.68,1,6092.45,0,0
SHP-001545,2026-05,19,BAT-004200,PLT-04,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-04,EMEA,33.39,1,4392.97,0,1
SHP-001546,2024-11,1,BAT-000368,PLT-06,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-05,LATAM,1.83,0,246.02,0,0
SHP-001547,2025-01,3,BAT-000860,PLT-06,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-04,EMEA,17.67,1,1205.61,0,0
SHP-001548,2026-04,18,BAT-004046,PLT-05,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-12,LATAM,26.51,0,1973.67,0,1
SHP-001549,2025-12,14,BAT-003093,PLT-04,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-01,EMEA,85.02,1,10218.91,0,0
SHP-001550,2026-03,17,BAT-003751,PLT-01,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-07,APAC,1.06,1,85.71,0,0
SHP-001551,2025-09,11,BAT-002628,PLT-02,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-11,EMEA,34.15,1,3099.89,0,0
SHP-001552,2025-08,10,BAT-002275,PLT-03,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-11,EMEA,17.7,0,2127.87,0,0
SHP-001553,2025-09,11,BAT-002543,PLT-05,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-09,AMER,18.06,1,2161.07,0,0
SHP-001554,2025-09,11,BAT-002441,PLT-05,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-04,EMEA,47.3,1,3800.92,0,0
SHP-001555,2025-08,10,BAT-002417,PLT-02,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-07,APAC,96.18,1,12485.27,0,0
SHP-001556,2025-07,9,BAT-002163,PLT-04,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-01,EMEA,30.73,1,3753.95,0,0
SHP-001557,2026-09,23,BAT-005218,PLT-03,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-13,AMER,16.44,1,2072.7,0,1
SHP-001558,2026-03,17,BAT-003754,PLT-06,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-11,EMEA,67.77,1,6820.89,0,0
SHP-001559,2025-06,8,BAT-001834,PLT-02,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-08,EMEA,37.66,1,5203.6,0,0
SHP-001560,2024-10,0,BAT-000025,PLT-02,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-12,LATAM,48.94,1,4513.45,0,0
SHP-001561,2026-06,20,BAT-004499,PLT-04,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-01,EMEA,47.31,1,3344.46,0,1
SHP-001562,2025-08,10,BAT-002299,PLT-01,CAR-01,"<bound method Series.mode of carrier_id                    CAR-01
carrier_name    GlobalTank Logistics
mode                     Bulk Liquid
base_otif                       0.94
Name: 0, dtype: object>",CUS-07,APAC,58.82,1,5072.13,0,0
SHP-001563,2024-10,0,BAT-000046,PLT-01,CAR-02,"<bound method Series.mode of carrier_id                 CAR-02
carrier_name    EuroHaz Transport
mode                  Hazmat Road
base_otif                    0.91
Name: 1, dtype: object>",CUS-02,AMER,79.34,1,7695.39,0,0
SHP-001564,2025-04,6,BAT-001457,PLT-03,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-13,AMER,54.12,1,4206.08,0,0
SHP-001565,2025-03,5,BAT-001101,PLT-04,CAR-03,"<bound method Series.mode of carrier_id               CAR-03
carrier_name    OceanChem Lines
mode                 Ocean Bulk
base_otif                  0.88
Name: 2, dtype: object>",CUS-12,LATAM,55.51,1,5640.74,0,0
SHP-001566,2026-02,16,BAT-003607,PLT-01,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-08,EMEA,18.58,1,1795.21,0,0
SHP-001567,2025-03,5,BAT-001231,PLT-03,CAR-05,"<bound method Series.mode of carrier_id               CAR-05
carrier_name    AirExpress Spec
mode                        Air
base_otif                  0.96
Name: 4, dtype: object>",CUS-03,APAC,12.78,1,1352.8,0,0
SHP-001568,2026-07,21,BAT-004622,PLT-04,CAR-04,"<bound method Series.mode of carrier_id                CAR-04
carrier_name    RailChem Freight
mode                        Rail
base_otif                   0.93
Name: 3, dtype: object>",CUS-03,APAC,45.54,1,4820.37,0,1
