po_id,period,period_idx,supplier_id,region,geo_risk,material_id,qty_t,on_time_in_full,actual_lead_days,planned_lead_days,po_value,quality_reject,cs_active,lead_time_variance
PO-001215,2025-12,14,SUP-06,APAC,Medium,RM-17,170.44,0,29.3,29.0,296245.48,1,0,0.3000000000000007
PO-001216,2025-12,14,SUP-07,EMEA,High,RM-01,184.55,1,31.7,22.0,159412.9,0,0,9.7
PO-001217,2025-12,14,SUP-07,EMEA,High,RM-10,202.31,1,35.6,22.0,251472.16,0,0,13.600000000000001
PO-001218,2025-12,14,SUP-07,EMEA,High,RM-04,198.37,1,37.7,22.0,85675.02,0,0,15.700000000000003
PO-001219,2025-12,14,SUP-07,EMEA,High,RM-05,168.96,1,34.8,22.0,32036.94,0,0,12.799999999999997
PO-001220,2025-12,14,SUP-07,EMEA,High,RM-01,161.19,0,37.7,22.0,139233.09,0,0,15.700000000000003
PO-001221,2025-12,14,SUP-07,EMEA,High,RM-16,215.61,0,28.9,22.0,97661.58,0,0,6.899999999999999
PO-001222,2025-12,14,SUP-07,EMEA,High,RM-06,186.29,0,36.2,22.0,608329.87,0,0,14.200000000000003
PO-001223,2025-12,14,SUP-07,EMEA,High,RM-03,58.93,1,34.2,22.0,59591.43,0,0,12.200000000000003
PO-001224,2025-12,14,SUP-08,APAC,Low,RM-20,165.25,1,22.4,20.0,339431.92,0,0,2.3999999999999986
PO-001225,2025-12,14,SUP-08,APAC,Low,RM-08,118.86,1,18.5,20.0,90146.4,0,0,-1.5
PO-001226,2025-12,14,SUP-08,APAC,Low,RM-08,249.24,1,22.9,20.0,189031.63,1,0,2.8999999999999986
PO-001227,2025-12,14,SUP-08,APAC,Low,RM-06,100.88,1,19.0,20.0,329411.76,0,0,-1.0
PO-001228,2025-12,14,SUP-08,APAC,Low,RM-03,40.01,1,25.6,20.0,40461.37,0,0,5.600000000000001
PO-001229,2025-12,14,SUP-08,APAC,Low,RM-03,92.08,1,19.1,20.0,93111.5,0,0,-0.8999999999999986
PO-001230,2025-12,14,SUP-08,APAC,Low,RM-03,238.4,1,20.9,20.0,241077.73,0,0,0.8999999999999986
PO-001231,2025-12,14,SUP-09,AMER,Low,RM-07,160.24,1,16.0,14.0,4810699.22,0,0,2.0
PO-001232,2025-12,14,SUP-09,AMER,Low,RM-04,186.8,1,13.6,14.0,80678.21,0,0,-0.40000000000000036
PO-001233,2025-12,14,SUP-09,AMER,Low,RM-12,147.06,1,16.7,14.0,40275.57,0,0,2.6999999999999993
PO-001234,2025-12,14,SUP-09,AMER,Low,RM-06,174.25,1,10.2,14.0,569025.42,0,0,-3.8000000000000007
PO-001235,2025-12,14,SUP-09,AMER,Low,RM-09,169.92,1,10.6,14.0,114552.97,0,0,-3.4000000000000004
PO-001236,2025-12,14,SUP-09,AMER,Low,RM-13,87.4,1,18.5,14.0,31301.88,0,0,4.5
PO-001237,2025-12,14,SUP-10,EMEA,Medium,RM-04,70.82,1,21.4,24.0,30587.99,1,0,-2.6000000000000014
PO-001238,2025-12,14,SUP-10,EMEA,Medium,RM-15,175.79,1,20.8,24.0,162950.49,0,0,-3.1999999999999993
PO-001239,2025-12,14,SUP-10,EMEA,Medium,RM-09,211.29,1,26.5,24.0,142443.56,0,0,2.5
PO-001240,2025-12,14,SUP-10,EMEA,Medium,RM-04,44.3,1,30.9,24.0,19131.79,0,0,6.899999999999999
PO-001241,2025-12,14,SUP-10,EMEA,Medium,RM-03,122.24,1,28.7,24.0,123612.14,0,0,4.699999999999999
PO-001242,2025-12,14,SUP-10,EMEA,Medium,RM-01,206.42,1,20.0,24.0,178297.25,0,0,-4.0
PO-001243,2025-12,14,SUP-10,EMEA,Medium,RM-19,225.46,1,19.4,24.0,68872.93,0,0,-4.600000000000001
PO-001244,2025-12,14,SUP-10,EMEA,Medium,RM-02,234.07,0,25.1,24.0,194782.54,0,0,1.1000000000000014
PO-001245,2025-12,14,SUP-10,EMEA,Medium,RM-20,160.67,1,29.0,24.0,330029.52,0,0,5.0
PO-001246,2026-01,15,SUP-01,EMEA,Low,RM-20,242.21,1,10.2,12.0,495929.85,0,0,-1.8000000000000007
PO-001247,2026-01,15,SUP-01,EMEA,Low,RM-15,182.76,1,13.8,12.0,168872.64,0,0,1.8000000000000007
PO-001248,2026-01,15,SUP-01,EMEA,Low,RM-20,254.97,1,14.1,12.0,522051.68,0,0,2.0999999999999996
PO-001249,2026-01,15,SUP-01,EMEA,Low,RM-18,212.8,1,18.4,12.0,536269.88,0,0,6.399999999999999
PO-001250,2026-01,15,SUP-01,EMEA,Low,RM-04,125.23,1,9.5,12.0,53914.45,0,0,-2.5
PO-001251,2026-01,15,SUP-01,EMEA,Low,RM-20,63.3,1,10.3,12.0,129602.79,0,0,-1.6999999999999993
PO-001252,2026-01,15,SUP-01,EMEA,Low,RM-16,152.08,1,10.4,12.0,68664.18,0,0,-1.5999999999999996
PO-001253,2026-01,15,SUP-01,EMEA,Low,RM-04,242.77,1,10.0,12.0,104512.99,0,0,-2.0
PO-001254,2026-01,15,SUP-01,EMEA,Low,RM-06,199.78,1,14.2,12.0,650287.23,0,0,2.1999999999999993
PO-001255,2026-01,15,SUP-02,AMER,Low,RM-05,104.88,1,21.1,18.0,19822.23,0,0,3.1000000000000014
PO-001256,2026-01,15,SUP-02,AMER,Low,RM-02,91.35,1,20.2,18.0,75777.88,0,0,2.1999999999999993
PO-001257,2026-01,15,SUP-02,AMER,Low,RM-19,202.24,1,20.4,18.0,61582.09,0,0,2.3999999999999986
PO-001258,2026-01,15,SUP-02,AMER,Low,RM-05,257.65,1,18.9,18.0,48697.35,0,0,0.8999999999999986
PO-001259,2026-01,15,SUP-02,AMER,Low,RM-10,106.9,1,17.5,18.0,132453.38,0,0,-0.5
PO-001260,2026-01,15,SUP-02,AMER,Low,RM-04,51.76,1,17.2,18.0,22282.85,0,0,-0.8000000000000007
PO-001261,2026-01,15,SUP-02,AMER,Low,RM-04,240.0,1,21.2,18.0,103322.37,0,0,3.1999999999999993
PO-001262,2026-01,15,SUP-02,AMER,Low,RM-15,146.8,1,16.6,18.0,135648.18,0,0,-1.3999999999999986
PO-001263,2026-01,15,SUP-02,AMER,Low,RM-16,247.31,0,23.6,18.0,111664.0,0,0,5.600000000000001
PO-001264,2026-01,15,SUP-02,AMER,Low,RM-13,119.75,1,15.7,18.0,42750.65,0,0,-2.3000000000000007
PO-001265,2026-01,15,SUP-03,APAC,Medium,RM-19,63.48,1,30.4,34.0,19330.0,0,0,-3.6000000000000014
PO-001266,2026-01,15,SUP-03,APAC,Medium,RM-04,79.21,1,27.9,34.0,34102.08,0,0,-6.100000000000001
PO-001267,2026-01,15,SUP-03,APAC,Medium,RM-15,163.36,1,34.8,34.0,150945.61,0,0,0.7999999999999972
PO-001268,2026-01,15,SUP-03,APAC,Medium,RM-08,130.0,1,31.0,34.0,98279.2,0,0,-3.0
PO-001269,2026-01,15,SUP-03,APAC,Medium,RM-12,224.86,1,34.5,34.0,61388.36,0,0,0.5
PO-001270,2026-01,15,SUP-03,APAC,Medium,RM-14,173.37,1,35.4,34.0,69175.86,0,0,1.3999999999999986
PO-001271,2026-01,15,SUP-03,APAC,Medium,RM-15,163.74,1,37.1,34.0,151302.76,0,0,3.1000000000000014
PO-001272,2026-01,15,SUP-03,APAC,Medium,RM-11,91.11,1,39.5,34.0,215262.99,0,0,5.5
PO-001273,2026-01,15,SUP-03,APAC,Medium,RM-12,188.77,1,33.2,34.0,51535.23,0,0,-0.7999999999999972
PO-001274,2026-01,15,SUP-03,APAC,Medium,RM-09,164.1,1,37.3,34.0,110274.9,0,0,3.299999999999997
PO-001275,2026-01,15,SUP-04,EMEA,Low,RM-06,170.3,0,8.3,10.0,554340.33,0,0,-1.6999999999999993
PO-001276,2026-01,15,SUP-04,EMEA,Low,RM-10,140.74,1,9.3,10.0,174377.95,0,0,-0.6999999999999993
PO-001277,2026-01,15,SUP-04,EMEA,Low,RM-15,117.42,1,10.5,10.0,108497.35,0,0,0.5
PO-001278,2026-01,15,SUP-04,EMEA,Low,RM-14,159.93,1,8.3,10.0,63813.52,0,0,-1.6999999999999993
PO-001279,2026-01,15,SUP-04,EMEA,Low,RM-05,138.61,1,11.5,10.0,26197.36,0,0,1.5
PO-001280,2026-01,15,SUP-04,EMEA,Low,RM-07,251.09,1,8.2,10.0,7514118.15,1,0,-1.8000000000000007
PO-001281,2026-01,15,SUP-04,EMEA,Low,RM-16,85.02,1,7.1,10.0,38386.35,0,0,-2.9000000000000004
PO-001282,2026-01,15,SUP-05,LATAM,Medium,RM-18,212.3,1,27.6,26.0,535009.85,0,0,1.6000000000000014
PO-001283,2026-01,15,SUP-05,LATAM,Medium,RM-19,183.55,0,26.8,26.0,55890.84,0,0,0.8000000000000007
PO-001284,2026-01,15,SUP-05,LATAM,Medium,RM-12,88.0,1,21.5,26.0,24025.51,0,0,-4.5
PO-001285,2026-01,15,SUP-05,LATAM,Medium,RM-02,216.8,1,26.7,26.0,179840.72,0,0,0.6999999999999993
PO-001286,2026-01,15,SUP-05,LATAM,Medium,RM-18,213.12,1,30.1,26.0,537076.92,0,0,4.100000000000001
PO-001287,2026-01,15,SUP-05,LATAM,Medium,RM-07,64.69,1,22.7,26.0,1935897.94,0,0,-3.3000000000000007
PO-001288,2026-01,15,SUP-05,LATAM,Medium,RM-18,203.74,1,29.6,26.0,513426.99,0,0,3.6000000000000014
PO-001289,2026-01,15,SUP-05,LATAM,Medium,RM-11,254.53,0,30.1,26.0,601339.52,0,0,4.100000000000001
PO-001290,2026-01,15,SUP-06,APAC,Medium,RM-01,94.1,0,30.9,29.0,81020.4,0,0,1.8999999999999986
PO-001291,2026-01,15,SUP-06,APAC,Medium,RM-18,151.08,1,20.8,29.0,380720.74,0,0,-8.2
PO-001292,2026-01,15,SUP-06,APAC,Medium,RM-19,255.91,1,26.3,29.0,77925.11,0,0,-2.6999999999999993
PO-001293,2026-01,15,SUP-06,APAC,Medium,RM-06,55.56,1,28.8,29.0,180835.66,0,0,-0.1999999999999993
PO-001294,2026-01,15,SUP-06,APAC,Medium,RM-01,109.45,0,27.9,29.0,94234.05,0,0,-1.1000000000000014
PO-001295,2026-01,15,SUP-06,APAC,Medium,RM-18,160.7,1,30.0,29.0,404976.89,0,0,1.0
PO-001296,2026-01,15,SUP-06,APAC,Medium,RM-10,102.84,1,28.3,29.0,127415.84,0,0,-0.6999999999999993
PO-001297,2026-01,15,SUP-07,EMEA,High,RM-11,253.41,1,44.2,22.0,598688.46,0,0,22.200000000000003
PO-001298,2026-01,15,SUP-07,EMEA,High,RM-13,237.3,1,35.9,22.0,84718.71,0,0,13.899999999999999
PO-001299,2026-01,15,SUP-07,EMEA,High,RM-02,56.51,1,41.1,22.0,46875.66,0,0,19.1
PO-001300,2026-01,15,SUP-07,EMEA,High,RM-01,134.89,1,32.3,22.0,116143.76,0,0,10.299999999999997
PO-001301,2026-01,15,SUP-07,EMEA,High,RM-18,242.16,1,32.5,22.0,610264.52,0,0,10.5
PO-001302,2026-01,15,SUP-07,EMEA,High,RM-06,248.44,1,34.7,22.0,808686.08,0,0,12.700000000000003
PO-001303,2026-01,15,SUP-07,EMEA,High,RM-20,193.16,1,30.5,22.0,395504.64,0,0,8.5
PO-001304,2026-01,15,SUP-07,EMEA,High,RM-14,198.61,1,38.6,22.0,79245.85,0,0,16.6
PO-001305,2026-01,15,SUP-07,EMEA,High,RM-17,59.56,1,35.7,22.0,103196.55,1,0,13.700000000000003
PO-001306,2026-01,15,SUP-07,EMEA,High,RM-08,250.02,1,38.2,22.0,189021.66,1,0,16.200000000000003
PO-001307,2026-01,15,SUP-07,EMEA,High,RM-18,138.92,0,34.3,22.0,350095.02,0,0,12.299999999999997
PO-001308,2026-01,15,SUP-08,APAC,Low,RM-20,59.4,1,22.3,20.0,121618.66,0,0,2.3000000000000007
PO-001309,2026-01,15,SUP-08,APAC,Low,RM-17,60.72,1,18.6,20.0,105198.9,0,0,-1.3999999999999986
PO-001310,2026-01,15,SUP-08,APAC,Low,RM-15,193.95,1,23.2,20.0,179212.52,0,0,3.1999999999999993
PO-001311,2026-01,15,SUP-08,APAC,Low,RM-02,222.62,1,20.3,20.0,184663.54,0,0,0.3000000000000007
PO-001312,2026-01,15,SUP-08,APAC,Low,RM-20,76.21,1,23.2,20.0,156048.61,0,0,3.1999999999999993
PO-001313,2026-01,15,SUP-08,APAC,Low,RM-14,166.4,1,17.3,20.0,66396.06,0,0,-2.6999999999999993
PO-001314,2026-01,15,SUP-09,AMER,Low,RM-02,65.26,1,11.9,14.0,54131.19,0,0,-2.0999999999999996
PO-001315,2026-01,15,SUP-09,AMER,Low,RM-19,107.31,1,11.0,14.0,32677.49,0,0,-3.0
PO-001316,2026-01,15,SUP-09,AMER,Low,RM-12,87.98,1,15.1,14.0,24019.38,0,0,1.0999999999999996
PO-001317,2026-01,15,SUP-09,AMER,Low,RM-06,86.5,1,15.7,14.0,281557.4,0,0,1.6999999999999993
PO-001318,2026-01,15,SUP-09,AMER,Low,RM-03,84.8,1,14.2,14.0,85482.25,1,0,0.1999999999999993
PO-001319,2026-01,15,SUP-09,AMER,Low,RM-14,165.97,1,17.9,14.0,66221.27,0,0,3.8999999999999986
PO-001320,2026-01,15,SUP-09,AMER,Low,RM-20,68.98,1,15.9,14.0,141248.77,0,0,1.9000000000000004
PO-001321,2026-01,15,SUP-09,AMER,Low,RM-10,95.39,1,15.9,14.0,118186.87,0,0,1.9000000000000004
PO-001322,2026-01,15,SUP-09,AMER,Low,RM-09,52.67,1,8.1,14.0,35391.77,0,0,-5.9
PO-001323,2026-01,15,SUP-09,AMER,Low,RM-09,207.81,1,15.1,14.0,139650.64,0,0,1.0999999999999996
PO-001324,2026-01,15,SUP-10,EMEA,Medium,RM-13,146.88,1,26.3,24.0,52437.79,0,0,2.3000000000000007
PO-001325,2026-01,15,SUP-10,EMEA,Medium,RM-06,212.83,1,21.2,24.0,692786.39,0,0,-2.8000000000000007
PO-001326,2026-01,15,SUP-10,EMEA,Medium,RM-20,144.97,1,25.2,24.0,296827.83,0,0,1.1999999999999993
PO-001327,2026-01,15,SUP-10,EMEA,Medium,RM-04,212.23,1,22.9,24.0,91368.06,0,0,-1.1000000000000014
PO-001328,2026-01,15,SUP-10,EMEA,Medium,RM-11,47.89,1,28.6,24.0,113148.25,0,0,4.600000000000001
PO-001329,2026-01,15,SUP-10,EMEA,Medium,RM-20,132.72,1,21.2,24.0,271747.67,0,0,-2.8000000000000007
PO-001330,2026-01,15,SUP-10,EMEA,Medium,RM-17,179.23,1,26.1,24.0,310525.14,0,0,2.1000000000000014
PO-001331,2026-01,15,SUP-10,EMEA,Medium,RM-02,81.19,1,21.7,24.0,67348.85,0,0,-2.3000000000000007
PO-001332,2026-02,16,SUP-01,EMEA,Low,RM-05,92.92,1,11.2,12.0,17603.21,0,0,-0.8000000000000007
PO-001333,2026-02,16,SUP-01,EMEA,Low,RM-03,137.66,1,14.7,12.0,139084.61,0,0,2.6999999999999993
PO-001334,2026-02,16,SUP-01,EMEA,Low,RM-08,103.87,1,10.8,12.0,78711.81,0,0,-1.1999999999999993
PO-001335,2026-02,16,SUP-01,EMEA,Low,RM-10,202.33,1,10.2,12.0,251279.06,0,0,-1.8000000000000007
PO-001336,2026-02,16,SUP-01,EMEA,Low,RM-01,160.33,1,18.6,12.0,138369.65,0,0,6.600000000000001
PO-001337,2026-02,16,SUP-01,EMEA,Low,RM-17,256.73,1,9.6,12.0,445829.36,0,0,-2.4000000000000004
PO-001338,2026-02,16,SUP-01,EMEA,Low,RM-19,66.21,1,10.9,12.0,20208.28,0,0,-1.0999999999999996
PO-001339,2026-02,16,SUP-01,EMEA,Low,RM-14,49.24,1,12.9,12.0,19692.67,0,0,0.9000000000000004
PO-001340,2026-02,16,SUP-01,EMEA,Low,RM-14,105.7,1,9.8,12.0,42273.35,0,0,-2.1999999999999993
PO-001341,2026-02,16,SUP-01,EMEA,Low,RM-08,257.46,1,12.8,12.0,195100.3,0,0,0.8000000000000007
PO-001342,2026-02,16,SUP-02,AMER,Low,RM-18,203.33,1,13.9,18.0,513591.41,0,0,-4.1
PO-001343,2026-02,16,SUP-02,AMER,Low,RM-20,200.42,1,13.3,18.0,411326.84,0,0,-4.699999999999999
PO-001344,2026-02,16,SUP-02,AMER,Low,RM-11,183.5,1,18.7,18.0,434542.77,0,0,0.6999999999999993
PO-001345,2026-02,16,SUP-02,AMER,Low,RM-10,160.64,1,17.7,18.0,199505.86,0,0,-0.3000000000000007
PO-001346,2026-02,16,SUP-02,AMER,Low,RM-11,183.19,1,19.2,18.0,433810.13,0,0,1.1999999999999993
PO-001347,2026-02,16,SUP-02,AMER,Low,RM-05,59.78,0,18.9,18.0,11324.23,0,0,0.8999999999999986
PO-001348,2026-02,16,SUP-02,AMER,Low,RM-09,94.3,1,13.8,18.0,63520.55,0,0,-4.199999999999999
PO-001349,2026-02,16,SUP-02,AMER,Low,RM-01,75.46,1,23.0,18.0,65120.72,0,0,5.0
PO-001350,2026-02,16,SUP-03,APAC,Medium,RM-18,146.53,1,34.3,34.0,370118.84,0,0,0.29999999999999716
PO-001351,2026-02,16,SUP-03,APAC,Medium,RM-05,251.74,0,32.4,34.0,47690.13,0,0,-1.6000000000000014
PO-001352,2026-02,16,SUP-03,APAC,Medium,RM-11,112.12,1,30.3,34.0,265503.57,0,0,-3.6999999999999993
PO-001353,2026-02,16,SUP-03,APAC,Medium,RM-02,246.23,0,34.3,34.0,204723.35,0,0,0.29999999999999716
PO-001354,2026-02,16,SUP-03,APAC,Medium,RM-19,218.26,1,28.5,34.0,66616.84,0,0,-5.5
PO-001355,2026-02,16,SUP-03,APAC,Medium,RM-13,85.81,1,31.7,34.0,30705.33,0,0,-2.3000000000000007
PO-001356,2026-02,16,SUP-03,APAC,Medium,RM-10,62.8,1,34.1,34.0,77986.48,0,0,0.10000000000000142
PO-001357,2026-02,16,SUP-03,APAC,Medium,RM-09,106.46,1,32.2,34.0,71706.37,0,0,-1.7999999999999972
PO-001358,2026-02,16,SUP-03,APAC,Medium,RM-03,147.85,0,36.7,34.0,149385.58,0,0,2.700000000000003
PO-001359,2026-02,16,SUP-03,APAC,Medium,RM-06,151.6,1,37.5,34.0,494608.69,0,0,3.5
PO-001360,2026-02,16,SUP-04,EMEA,Low,RM-07,147.01,1,12.7,10.0,4409538.45,0,0,2.6999999999999993
PO-001361,2026-02,16,SUP-04,EMEA,Low,RM-12,206.96,1,8.4,10.0,56632.23,0,0,-1.5999999999999996
PO-001362,2026-02,16,SUP-04,EMEA,Low,RM-10,189.01,1,13.6,10.0,234737.86,0,0,3.5999999999999996
PO-001363,2026-02,16,SUP-04,EMEA,Low,RM-07,170.91,1,8.7,10.0,5126364.43,0,0,-1.3000000000000007
PO-001364,2026-02,16,SUP-04,EMEA,Low,RM-17,104.79,1,9.1,10.0,181970.49,0,0,-0.9000000000000004
PO-001365,2026-02,16,SUP-04,EMEA,Low,RM-07,42.8,1,7.2,10.0,1283710.88,0,0,-2.8
PO-001366,2026-02,16,SUP-04,EMEA,Low,RM-14,78.75,1,11.9,10.0,31494.84,0,0,1.9000000000000004
PO-001367,2026-02,16,SUP-05,LATAM,Medium,RM-01,179.05,1,24.3,26.0,154520.56,0,0,-1.6999999999999993
PO-001368,2026-02,16,SUP-05,LATAM,Medium,RM-09,141.19,1,27.8,26.0,95103.84,0,0,1.8000000000000007
PO-001369,2026-02,16,SUP-05,LATAM,Medium,RM-16,190.5,1,27.1,26.0,86213.93,0,0,1.1000000000000014
PO-001370,2026-02,16,SUP-05,LATAM,Medium,RM-10,67.71,1,34.1,26.0,84087.83,0,0,8.100000000000001
PO-001371,2026-02,16,SUP-05,LATAM,Medium,RM-13,188.22,1,23.9,26.0,67353.04,0,0,-2.1000000000000014
PO-001372,2026-02,16,SUP-05,LATAM,Medium,RM-11,182.13,1,24.6,26.0,431303.27,0,0,-1.3999999999999986
PO-001373,2026-02,16,SUP-05,LATAM,Medium,RM-19,61.07,1,28.3,26.0,18638.33,0,0,2.3000000000000007
PO-001374,2026-02,16,SUP-06,APAC,Medium,RM-05,108.89,1,32.0,29.0,20627.64,0,0,3.0
PO-001375,2026-02,16,SUP-06,APAC,Medium,RM-11,220.78,1,26.1,29.0,522805.74,0,0,-2.8999999999999986
PO-001376,2026-02,16,SUP-06,APAC,Medium,RM-11,57.05,1,25.6,29.0,135094.57,0,0,-3.3999999999999986
PO-001377,2026-02,16,SUP-06,APAC,Medium,RM-03,161.4,1,29.1,29.0,163071.29,0,0,0.10000000000000142
PO-001378,2026-02,16,SUP-06,APAC,Medium,RM-08,259.48,1,29.2,29.0,196628.59,0,0,0.1999999999999993
PO-001379,2026-02,16,SUP-06,APAC,Medium,RM-06,181.87,1,28.3,29.0,593380.74,1,0,-0.6999999999999993
PO-001380,2026-02,16,SUP-06,APAC,Medium,RM-13,234.64,1,34.6,29.0,83964.25,0,0,5.600000000000001
PO-001381,2026-02,16,SUP-06,APAC,Medium,RM-04,52.8,1,25.5,29.0,22785.38,0,0,-3.5
PO-001382,2026-02,16,SUP-07,EMEA,High,RM-19,177.6,1,35.4,22.0,54205.54,0,0,13.399999999999999
PO-001383,2026-02,16,SUP-07,EMEA,High,RM-05,137.73,1,41.8,22.0,26092.55,0,0,19.799999999999997
PO-001384,2026-02,16,SUP-07,EMEA,High,RM-06,94.18,0,37.6,22.0,307279.28,0,0,15.600000000000001
PO-001385,2026-02,16,SUP-07,EMEA,High,RM-03,119.95,0,33.4,22.0,121188.63,0,0,11.399999999999999
PO-001386,2026-02,16,SUP-07,EMEA,High,RM-18,93.38,1,38.6,22.0,235863.97,0,0,16.6
PO-001387,2026-02,16,SUP-07,EMEA,High,RM-02,212.62,1,35.4,22.0,176781.64,0,0,13.399999999999999
PO-001388,2026-02,16,SUP-07,EMEA,High,RM-18,137.23,1,40.3,22.0,346620.58,0,0,18.299999999999997
PO-001389,2026-02,16,SUP-07,EMEA,High,RM-19,62.31,1,35.6,22.0,19016.46,0,0,13.600000000000001
PO-001390,2026-02,16,SUP-08,APAC,Low,RM-15,193.88,1,19.0,20.0,179569.81,1,0,-1.0
PO-001391,2026-02,16,SUP-08,APAC,Low,RM-09,66.74,1,19.0,20.0,44952.32,0,0,-1.0
PO-001392,2026-02,16,SUP-08,APAC,Low,RM-12,199.22,1,21.4,20.0,54513.89,0,0,1.3999999999999986
PO-001393,2026-02,16,SUP-08,APAC,Low,RM-08,114.26,1,21.7,20.0,86582.77,0,0,1.6999999999999993
PO-001394,2026-02,16,SUP-08,APAC,Low,RM-20,73.38,1,20.4,20.0,150607.03,0,0,0.3999999999999986
PO-001395,2026-02,16,SUP-08,APAC,Low,RM-04,233.04,1,19.2,20.0,100558.56,0,0,-0.8000000000000007
PO-001396,2026-02,16,SUP-08,APAC,Low,RM-02,41.26,1,20.1,20.0,34306.24,0,0,0.10000000000000142
PO-001397,2026-02,16,SUP-08,APAC,Low,RM-17,207.0,1,26.3,20.0,359466.78,0,0,6.300000000000001
PO-001398,2026-02,16,SUP-09,AMER,Low,RM-06,216.71,1,14.5,14.0,707059.8,0,0,0.5
PO-001399,2026-02,16,SUP-09,AMER,Low,RM-17,156.38,1,12.2,14.0,271559.74,0,0,-1.8000000000000007
PO-001400,2026-02,16,SUP-09,AMER,Low,RM-16,161.68,1,14.7,14.0,73171.95,0,0,0.6999999999999993
PO-001401,2026-02,16,SUP-09,AMER,Low,RM-20,249.82,1,12.7,14.0,512708.53,0,0,-1.3000000000000007
PO-001402,2026-02,16,SUP-09,AMER,Low,RM-05,121.75,1,9.9,14.0,23064.12,0,0,-4.1
PO-001403,2026-02,16,SUP-09,AMER,Low,RM-11,249.2,1,17.7,14.0,590105.51,0,0,3.6999999999999993
PO-001404,2026-02,16,SUP-10,EMEA,Medium,RM-17,90.58,1,24.9,24.0,157294.92,0,0,0.8999999999999986
PO-001405,2026-02,16,SUP-10,EMEA,Medium,RM-05,100.59,1,23.3,24.0,19056.7,0,0,-0.6999999999999993
PO-001406,2026-02,16,SUP-10,EMEA,Medium,RM-09,253.24,0,22.5,24.0,170575.06,0,0,-1.5
PO-001407,2026-02,16,SUP-10,EMEA,Medium,RM-13,200.5,1,23.7,24.0,71747.34,0,0,-0.3000000000000007
PO-001408,2026-02,16,SUP-10,EMEA,Medium,RM-09,207.8,0,22.8,24.0,139970.43,0,0,-1.1999999999999993
PO-001409,2026-02,16,SUP-10,EMEA,Medium,RM-06,251.95,1,25.0,24.0,822034.85,1,0,1.0
PO-001410,2026-02,16,SUP-10,EMEA,Medium,RM-17,182.97,1,24.4,24.0,317731.18,0,0,0.3999999999999986
PO-001411,2026-02,16,SUP-10,EMEA,Medium,RM-13,202.0,1,25.2,24.0,72284.83,0,0,1.1999999999999993
PO-001412,2026-02,16,SUP-10,EMEA,Medium,RM-17,207.66,1,23.6,24.0,360611.59,0,0,-0.3999999999999986
PO-001413,2026-03,17,SUP-01,EMEA,Low,RM-16,154.69,1,14.3,12.0,69727.77,0,0,2.3000000000000007
PO-001414,2026-03,17,SUP-01,EMEA,Low,RM-10,238.53,1,16.1,12.0,295055.42,0,0,4.100000000000001
PO-001415,2026-03,17,SUP-01,EMEA,Low,RM-06,164.32,1,8.5,12.0,533969.76,0,0,-3.5
PO-001416,2026-03,17,SUP-01,EMEA,Low,RM-08,203.87,1,16.0,12.0,153871.11,0,0,4.0
PO-001417,2026-03,17,SUP-01,EMEA,Low,RM-10,125.6,1,9.1,12.0,155359.86,0,0,-2.9000000000000004
PO-001418,2026-03,17,SUP-01,EMEA,Low,RM-17,192.37,1,12.9,12.0,332727.24,0,0,0.9000000000000004
PO-001419,2026-03,17,SUP-01,EMEA,Low,RM-13,194.24,1,12.5,12.0,69227.15,0,0,0.5
PO-001420,2026-03,17,SUP-01,EMEA,Low,RM-02,130.86,1,15.2,12.0,108366.4,0,0,3.1999999999999993
PO-001421,2026-03,17,SUP-02,AMER,Low,RM-07,239.79,1,26.7,18.0,7163966.07,0,0,8.7
PO-001422,2026-03,17,SUP-02,AMER,Low,RM-11,210.98,1,16.8,18.0,497606.2,0,0,-1.1999999999999993
PO-001423,2026-03,17,SUP-02,AMER,Low,RM-19,239.74,1,15.8,18.0,72879.01,0,0,-2.1999999999999993
PO-001424,2026-03,17,SUP-02,AMER,Low,RM-16,65.84,1,20.7,18.0,29679.75,0,0,2.6999999999999993
PO-001425,2026-03,17,SUP-02,AMER,Low,RM-04,123.88,1,18.4,18.0,53240.61,0,0,0.3999999999999986
PO-001426,2026-03,17,SUP-02,AMER,Low,RM-08,246.47,1,16.5,18.0,186020.96,1,0,-1.5
PO-001427,2026-03,17,SUP-02,AMER,Low,RM-04,184.11,1,17.8,18.0,79130.23,0,0,-0.1999999999999993
PO-001428,2026-03,17,SUP-03,APAC,Medium,RM-05,228.89,1,29.4,34.0,43189.18,0,0,-4.600000000000001
PO-001429,2026-03,17,SUP-03,APAC,Medium,RM-10,191.65,1,33.5,34.0,237060.72,0,0,-0.5
PO-001430,2026-03,17,SUP-03,APAC,Medium,RM-07,84.59,1,40.7,34.0,2527087.58,0,0,6.700000000000003
PO-001431,2026-03,17,SUP-03,APAC,Medium,RM-05,189.24,1,28.3,34.0,35708.05,0,0,-5.699999999999999
PO-001432,2026-03,17,SUP-03,APAC,Medium,RM-10,194.96,0,34.4,34.0,241158.87,0,0,0.3999999999999986
PO-001433,2026-03,17,SUP-03,APAC,Medium,RM-10,47.45,0,36.8,34.0,58687.49,0,0,2.799999999999997
PO-001434,2026-03,17,SUP-03,APAC,Medium,RM-16,158.27,1,36.1,34.0,71341.84,0,0,2.1000000000000014
PO-001435,2026-03,17,SUP-03,APAC,Medium,RM-17,90.21,1,36.1,34.0,156026.1,0,0,2.1000000000000014
