batch_id,period,period_idx,plant_id,region,formula_id,product_id,product_family,oee,yield_pct,planned_qty_t,actual_qty_t,sold_qty_t,qc_failed,rm_cost_per_t,total_cost,revenue,cs_active,gross_margin,conv_cost_per_t_calc
BAT-002745,2025-10,12,PLT-05,LATAM,FRM-07,PRD-07,Catalysts,0.8109,0.9295,0.89,0.83,0.83,0,15391.21,19386.25,31331.53,0,11945.279999999999,6391.093370786519
BAT-002746,2025-10,12,PLT-05,LATAM,FRM-01,PRD-01,Polymers,0.7749,0.9308,45.76,42.59,42.59,0,781.91,49875.66,74940.41,0,25064.75,308.03012237762243
BAT-002747,2025-10,12,PLT-02,AMER,FRM-08,PRD-08,Surfactants,0.8724,0.8814,50.52,44.53,44.53,0,1078.44,73927.96,101213.51,0,27285.54999999999,384.90045922406966
BAT-002748,2025-10,12,PLT-02,AMER,FRM-07,PRD-07,Catalysts,0.8816,0.8942,1.41,1.26,0.0,1,15391.21,29122.29,0.0,0,-29122.29,5262.896382978724
BAT-002749,2025-10,12,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.8585,0.8707,63.21,55.03,55.03,0,595.17,51857.5,65094.81,0,13237.309999999998,225.23025312450568
BAT-002750,2025-10,12,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.6958,0.897,63.09,56.59,56.59,0,752.24,68984.81,90176.55,0,21191.740000000005,341.1949342209541
BAT-002751,2025-10,12,PLT-03,APAC,FRM-06,PRD-06,Coatings,0.584,0.8171,16.94,13.84,0.0,1,1476.17,36620.94,0.0,0,-36620.94,685.6328335301064
BAT-002752,2025-10,12,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.8102,0.9347,76.24,71.27,71.27,0,570.85,60086.21,95273.16,0,35186.950000000004,217.26922875131163
BAT-002753,2025-10,12,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.7049,0.8383,11.92,9.99,9.99,0,1359.91,22629.19,29542.82,0,6913.630000000001,538.5119798657715
BAT-002754,2025-10,12,PLT-03,APAC,FRM-01,PRD-01,Polymers,0.6432,0.8435,55.11,46.49,46.49,0,781.91,61016.25,81035.9,0,20019.649999999994,325.26201959716934
BAT-002755,2025-10,12,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.8972,0.9327,50.14,46.77,46.77,0,781.91,53926.01,78298.54,0,24372.52999999999,293.5987754287995
BAT-002756,2025-10,12,PLT-01,EMEA,FRM-06,PRD-06,Coatings,0.8099,0.8823,23.15,20.42,20.42,0,1476.17,47540.55,67233.89,0,19693.339999999997,577.41747300216
BAT-002757,2025-10,12,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.8854,0.893,29.67,26.5,26.5,0,1476.17,61290.54,90577.68,0,29287.139999999992,589.5711526794739
BAT-002758,2025-10,12,PLT-05,LATAM,FRM-11,PRD-11,Polymers,0.7676,0.9027,27.48,24.8,24.8,0,752.24,28227.39,41004.75,0,12777.36,274.95759825327514
BAT-002759,2025-10,12,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.7632,0.8823,28.1,24.79,24.79,0,1359.91,55089.95,76561.48,0,21471.53,600.5864412811386
BAT-002760,2025-10,12,PLT-04,EMEA,FRM-08,PRD-08,Surfactants,0.8816,0.8968,43.52,39.02,39.02,0,1078.44,62057.63,87147.27,0,25089.640000000007,347.5165716911763
BAT-002761,2025-10,12,PLT-01,EMEA,FRM-02,PRD-02,Polymers,0.8764,0.9422,42.33,39.88,39.88,0,916.36,51900.66,81243.13,0,29342.47,309.7363855421687
BAT-002762,2025-10,12,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.8142,0.9301,52.79,49.1,49.1,0,916.36,66653.61,93612.99,0,26959.380000000005,346.25810949043387
BAT-002763,2025-10,12,PLT-01,EMEA,FRM-06,PRD-06,Coatings,0.8843,0.9267,34.72,32.18,32.18,0,1476.17,69000.46,103689.48,0,34689.01999999999,511.1704377880187
BAT-002764,2025-10,12,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.9437,0.9036,21.63,19.55,19.55,0,1476.17,43450.53,64278.51,0,20827.980000000003,532.6385991678223
BAT-002765,2025-10,12,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.8904,0.8717,25.66,22.37,22.37,0,1476.17,51086.31,73174.89,0,22088.58,514.7228293063131
BAT-002766,2025-10,12,PLT-04,EMEA,FRM-09,PRD-09,Specialty,0.8327,0.8183,20.07,16.42,16.42,0,1660.84,45555.97,42932.65,0,-2623.3199999999997,609.0140109616343
BAT-002767,2025-10,12,PLT-04,EMEA,FRM-11,PRD-11,Polymers,0.8136,0.8879,83.06,73.75,73.75,0,752.24,87763.2,122259.14,0,34495.94,304.3841271370093
BAT-002768,2025-10,12,PLT-02,AMER,FRM-03,PRD-03,Solvents,0.8297,0.9487,93.84,89.03,89.03,0,570.85,75933.49,120525.04,0,44591.54999999999,238.33041346973573
BAT-002769,2025-10,12,PLT-05,LATAM,FRM-01,PRD-01,Polymers,0.7852,0.9319,35.6,33.18,33.18,0,781.91,39530.99,55365.98,0,15834.990000000005,328.5110674157303
BAT-002770,2025-10,12,PLT-06,APAC,FRM-01,PRD-01,Polymers,0.8267,0.9571,29.51,28.25,28.25,0,781.91,32648.55,51129.81,0,18481.26,324.4454727211115
BAT-002771,2025-10,12,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.9509,0.9149,40.51,37.06,37.06,0,1476.17,79864.09,118004.95,0,38140.86,495.29605776351514
BAT-002772,2025-10,12,PLT-06,APAC,FRM-08,PRD-08,Surfactants,0.7687,0.944,46.08,43.5,0.0,1,1078.44,69003.46,0.0,0,-69003.46,419.0309201388891
BAT-002773,2025-10,12,PLT-02,AMER,FRM-05,PRD-05,Coatings,0.8124,0.8732,24.89,21.73,0.0,1,1359.91,46546.23,0.0,0,-46546.23,510.1675411811973
BAT-002774,2025-10,12,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.8662,0.9255,97.07,89.83,89.83,0,628.9,82190.36,122451.81,0,40261.45,217.81226949623988
BAT-002775,2025-10,12,PLT-05,LATAM,FRM-11,PRD-11,Polymers,0.7628,0.9226,31.46,29.02,29.02,0,752.24,32880.65,48982.82,0,16102.169999999998,292.9173426573427
BAT-002776,2025-10,12,PLT-03,APAC,FRM-09,PRD-09,Specialty,0.6119,0.7958,44.81,35.67,35.67,0,1660.84,107213.93,95686.75,0,-11527.179999999993,731.7940102655655
BAT-002777,2025-10,12,PLT-03,APAC,FRM-10,PRD-10,Agrochem,0.669,0.8646,42.22,36.5,36.5,0,595.17,36954.74,46057.36,0,9102.620000000003,280.1199099952629
BAT-002778,2025-10,12,PLT-05,LATAM,FRM-11,PRD-11,Polymers,0.7794,0.8996,36.67,32.98,32.98,0,752.24,39520.26,55401.98,0,15881.720000000001,325.48729751840733
BAT-002779,2025-10,12,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.8034,0.9328,90.11,84.05,84.05,0,595.17,76587.53,98168.9,0,21581.369999999995,254.76374764177115
BAT-002780,2025-10,12,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.7979,0.8783,26.74,23.49,23.49,0,1476.17,53369.03,81276.7,0,27907.67,519.6800373971578
BAT-002781,2025-10,12,PLT-03,APAC,FRM-08,PRD-08,Surfactants,0.6571,0.8858,41.12,36.43,36.43,0,1078.44,65761.55,86094.89,0,20333.339999999997,520.8194844357977
BAT-002782,2025-10,12,PLT-04,EMEA,FRM-05,PRD-05,Coatings,0.9245,0.9066,26.93,24.42,24.42,0,1359.91,48846.52,75678.71,0,26832.19000000001,453.9229001113997
BAT-002783,2025-10,12,PLT-04,EMEA,FRM-05,PRD-05,Coatings,0.8652,0.886,44.84,39.73,39.73,0,1359.91,85170.72,114045.85,0,28875.130000000005,539.526217662801
BAT-002784,2025-10,12,PLT-06,APAC,FRM-01,PRD-01,Polymers,0.7842,0.9349,58.08,54.3,54.3,0,781.91,64420.55,97743.55,0,33323.0,327.25924931129487
BAT-002785,2025-10,12,PLT-02,AMER,FRM-09,PRD-09,Specialty,0.8456,0.8479,20.04,16.99,16.99,0,1660.84,45007.27,45129.23,0,121.9600000000064,585.0317564870259
BAT-002786,2025-10,12,PLT-02,AMER,FRM-05,PRD-05,Coatings,0.7944,0.9368,39.87,37.35,37.35,0,1359.91,77384.25,114157.78,0,36773.53,581.0042212189617
BAT-002787,2025-10,12,PLT-01,EMEA,FRM-03,PRD-03,Solvents,0.9408,0.9377,48.03,45.04,45.04,0,570.85,35837.63,61720.9,0,25883.270000000004,175.30094732458872
BAT-002788,2025-10,12,PLT-06,APAC,FRM-05,PRD-05,Coatings,0.8091,0.8871,39.88,35.38,0.0,1,1359.91,75683.93,0.0,0,-75683.93,537.8816248746234
BAT-002789,2025-10,12,PLT-03,APAC,FRM-01,PRD-01,Polymers,0.6325,0.9396,27.36,25.71,25.71,0,781.91,31776.82,46122.16,0,14345.340000000004,379.52347953216383
BAT-002790,2025-10,12,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.8477,0.895,41.74,37.36,37.36,0,1476.17,84325.89,121576.05,0,37250.16,544.0956923814085
BAT-002791,2025-10,12,PLT-06,APAC,FRM-04,PRD-04,Agrochem,0.8662,0.9162,76.44,70.03,70.03,0,562.15,59033.77,85581.01,0,26547.239999999998,210.13898482469915
BAT-002792,2025-10,12,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.6274,0.8933,28.26,25.24,0.0,1,752.24,30119.56,0.0,0,-30119.56,313.56184005661703
BAT-002793,2025-10,12,PLT-02,AMER,FRM-05,PRD-05,Coatings,0.8469,0.8828,52.52,46.36,46.36,0,1359.91,97992.69,136244.01,0,38251.32000000001,505.9066412795123
BAT-002794,2025-10,12,PLT-01,EMEA,FRM-05,PRD-05,Coatings,0.8734,0.9177,15.25,14.0,14.0,0,1359.91,28163.84,42979.95,0,14816.109999999997,486.89918032786886
BAT-002795,2025-10,12,PLT-02,AMER,FRM-07,PRD-07,Catalysts,0.8851,0.8306,3.53,2.93,2.93,0,15391.21,75588.72,110064.98,0,34476.259999999995,6022.025127478755
BAT-002796,2025-10,12,PLT-01,EMEA,FRM-02,PRD-02,Polymers,0.8677,0.9123,64.18,58.55,58.55,0,916.36,82519.86,111235.96,0,28716.100000000006,369.3966220006231
BAT-002797,2025-10,12,PLT-04,EMEA,FRM-08,PRD-08,Surfactants,0.9284,0.9766,34.9,34.08,34.08,0,1078.44,51461.9,78240.23,0,26778.329999999994,396.1130085959885
BAT-002798,2025-10,12,PLT-05,LATAM,FRM-10,PRD-10,Agrochem,0.7961,0.9305,21.73,20.22,20.22,0,595.17,17621.01,24938.74,0,7317.730000000003,215.737040957202
BAT-002799,2025-10,12,PLT-05,LATAM,FRM-06,PRD-06,Coatings,0.8331,0.8868,23.66,20.98,20.98,0,1476.17,48283.79,68262.42,0,19978.629999999997,564.5649957734572
BAT-002800,2025-10,12,PLT-04,EMEA,FRM-08,PRD-08,Surfactants,0.8955,0.9064,31.03,28.12,28.12,0,1078.44,45258.12,62075.68,0,16817.559999999998,380.0878762487914
BAT-002801,2025-10,12,PLT-04,EMEA,FRM-02,PRD-02,Polymers,0.8774,0.8654,59.63,51.61,51.61,0,916.36,72950.06,103414.59,0,30464.53,307.0185007546537
BAT-002802,2025-10,12,PLT-06,APAC,FRM-06,PRD-06,Coatings,0.8046,0.8973,17.34,15.56,15.56,0,1476.17,36543.84,50800.3,0,14256.460000000006,631.3178892733563
BAT-002803,2025-10,12,PLT-05,LATAM,FRM-07,PRD-07,Catalysts,0.8037,0.9133,2.05,1.87,1.87,0,15391.21,43046.49,65941.7,0,22895.21,5607.077804878052
BAT-002804,2025-10,12,PLT-05,LATAM,FRM-12,PRD-12,Solvents,0.8275,0.9261,33.61,31.13,31.13,0,628.9,29906.31,46369.74,0,16463.429999999997,260.9039274025588
BAT-002805,2025-10,12,PLT-03,APAC,FRM-02,PRD-02,Polymers,0.6222,0.8775,31.79,27.9,27.9,0,916.36,42849.97,55299.32,0,12449.349999999999,431.54720352312063
BAT-002806,2025-10,12,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.72,0.8675,70.7,61.33,61.33,0,562.15,57448.12,75011.8,0,17563.68,250.41181046676104
BAT-002807,2025-10,12,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.8258,0.9243,36.4,33.64,33.64,0,595.17,30064.82,40983.33,0,10918.510000000002,230.7865934065935
BAT-002808,2025-10,12,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.7957,0.995,31.47,31.31,31.31,0,628.9,27107.73,45501.95,0,18394.219999999998,232.48322211630125
BAT-002809,2025-10,12,PLT-02,AMER,FRM-10,PRD-10,Agrochem,0.872,0.9182,80.19,73.63,73.63,0,595.17,64158.31,90472.45,0,26314.14,204.90868811572523
BAT-002810,2025-10,12,PLT-01,EMEA,FRM-02,PRD-02,Polymers,0.8834,0.9413,46.55,43.82,43.82,0,916.36,57829.2,83228.28,0,25399.08,325.94290010741145
BAT-002811,2025-10,12,PLT-05,LATAM,FRM-11,PRD-11,Polymers,0.8154,0.9116,55.76,50.83,50.83,0,752.24,57441.68,81556.98,0,24115.299999999996,277.9192539454807
BAT-002812,2025-10,12,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.8016,0.9802,82.62,80.99,80.99,0,595.17,68788.92,99657.63,0,30868.710000000006,237.4240450254175
BAT-002813,2025-10,12,PLT-05,LATAM,FRM-09,PRD-09,Specialty,0.8442,0.8235,27.94,23.01,23.01,0,1660.84,63072.88,62419.25,0,-653.6299999999974,596.6002290622762
BAT-002814,2025-10,12,PLT-05,LATAM,FRM-10,PRD-10,Agrochem,0.8468,0.93,67.01,62.32,62.32,0,595.17,55228.12,73171.48,0,17943.359999999993,229.00728697209377
BAT-002815,2025-10,12,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.832,0.9907,89.66,88.83,88.83,0,628.9,77711.26,124980.95,0,47269.69,237.8327682355565
BAT-002816,2025-10,12,PLT-02,AMER,FRM-02,PRD-02,Polymers,0.8232,0.9455,25.99,24.57,24.57,0,916.36,33275.97,47287.7,0,14011.729999999996,363.97743747595234
BAT-002817,2025-10,12,PLT-06,APAC,FRM-12,PRD-12,Solvents,0.8567,0.9787,65.61,64.22,64.22,0,628.9,57360.49,91917.01,0,34556.52,245.36444139612865
BAT-002818,2025-10,12,PLT-03,APAC,FRM-02,PRD-02,Polymers,0.5559,0.8973,41.58,37.31,37.31,0,916.36,55610.14,74613.71,0,19003.570000000007,421.06520442520434
BAT-002819,2025-10,12,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.8161,0.8206,33.62,27.59,27.59,0,1660.84,74257.78,71983.63,0,-2274.149999999994,547.8982510410472
BAT-002820,2025-10,12,PLT-06,APAC,FRM-06,PRD-06,Coatings,0.8536,0.9012,28.75,25.91,25.91,0,1476.17,59875.96,84722.28,0,24846.32,606.4720869565217
BAT-002821,2025-10,12,PLT-03,APAC,FRM-07,PRD-07,Catalysts,0.5992,0.8319,1.69,1.41,1.41,0,15391.21,38931.39,51638.73,0,12707.340000000004,7645.1154437869845
BAT-002822,2025-10,12,PLT-05,LATAM,FRM-03,PRD-03,Solvents,0.7812,0.9942,59.84,59.5,59.5,0,570.85,48448.68,77521.44,0,29072.760000000002,238.78703208556146
BAT-002823,2025-10,12,PLT-05,LATAM,FRM-11,PRD-11,Polymers,0.8162,0.9108,36.45,33.2,33.2,0,752.24,38243.54,52177.57,0,13934.029999999999,296.9654869684498
BAT-002824,2025-10,12,PLT-02,AMER,FRM-01,PRD-01,Polymers,0.89,0.974,74.67,72.74,72.74,0,781.91,79774.45,132782.04,0,53007.59000000001,286.4501178518816
BAT-002825,2025-10,12,PLT-03,APAC,FRM-03,PRD-03,Solvents,0.5515,0.9181,43.68,40.11,40.11,0,570.85,36454.23,54268.26,0,17814.03,263.72486263736266
BAT-002826,2025-10,12,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.8191,0.9355,23.94,22.4,22.4,0,1359.91,43771.37,63549.01,0,19777.64,468.46802840434407
BAT-002827,2025-10,12,PLT-02,AMER,FRM-11,PRD-11,Polymers,0.8384,0.9237,57.06,52.71,52.71,0,752.24,58808.52,83891.1,0,25082.58000000001,278.4035331230282
BAT-002828,2025-10,12,PLT-05,LATAM,FRM-02,PRD-02,Polymers,0.7646,0.9553,41.67,39.81,39.81,0,916.36,54444.75,77954.02,0,23509.270000000004,390.20947444204455
BAT-002829,2025-10,12,PLT-05,LATAM,FRM-07,PRD-07,Catalysts,0.827,0.8225,1.3,1.07,1.07,0,15391.21,27146.59,39881.13,0,12734.539999999997,5490.782307692309
BAT-002830,2025-10,12,PLT-03,APAC,FRM-09,PRD-09,Specialty,0.6512,0.8335,17.66,14.72,14.72,0,1660.84,40144.53,39895.91,0,-248.61999999999534,612.3496942242357
BAT-002831,2025-10,12,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8101,0.8727,2.9,2.54,2.54,0,15391.21,63260.35,89070.03,0,25809.68,6422.70379310345
BAT-002832,2025-10,12,PLT-02,AMER,FRM-10,PRD-10,Agrochem,0.8896,0.9286,36.0,33.43,0.0,1,595.17,29658.38,0.0,0,-29658.38,228.673888888889
BAT-002833,2025-10,12,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.8345,0.827,29.02,24.0,24.0,0,1660.84,66118.23,59976.8,0,-6141.429999999993,617.527677463818
BAT-002834,2025-10,12,PLT-01,EMEA,FRM-06,PRD-06,Coatings,0.9088,0.9115,23.68,21.58,21.58,0,1476.17,47310.8,73364.54,0,26053.73999999999,521.7522972972974
BAT-002835,2025-10,12,PLT-03,APAC,FRM-09,PRD-09,Specialty,0.6799,0.7899,37.8,29.86,0.0,1,1660.84,84335.74,0.0,0,-84335.74,570.2642328042332
BAT-002836,2025-10,12,PLT-03,APAC,FRM-06,PRD-06,Coatings,0.582,0.8858,16.32,14.45,14.45,0,1476.17,36038.72,48253.24,0,12214.519999999997,732.0849019607845
BAT-002837,2025-10,12,PLT-01,EMEA,FRM-11,PRD-11,Polymers,0.814,0.9617,52.16,50.16,50.16,0,752.24,55867.61,81720.89,0,25853.28,318.8414800613498
BAT-002838,2025-10,12,PLT-04,EMEA,FRM-09,PRD-09,Specialty,0.8932,0.8142,24.19,19.69,19.69,0,1660.84,53084.35,51719.26,0,-1365.0899999999965,533.6349896651507
BAT-002839,2025-10,12,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.851,0.9137,35.47,32.41,32.41,0,916.36,45078.94,63882.17,0,18803.229999999996,354.5432985621652
BAT-002840,2025-10,12,PLT-02,AMER,FRM-02,PRD-02,Polymers,0.8168,0.9196,69.04,63.5,63.5,0,916.36,85603.95,129394.79,0,43790.84,323.55816338354555
BAT-002841,2025-10,12,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.8263,0.9038,18.03,16.3,16.3,0,1359.91,34076.11,50720.53,0,16644.42,530.0572767609538
BAT-002842,2025-10,12,PLT-04,EMEA,FRM-07,PRD-07,Catalysts,0.8809,0.859,3.51,3.02,3.02,0,15391.21,71540.36,107485.62,0,35945.259999999995,4990.658945868949
BAT-002843,2025-10,12,PLT-02,AMER,FRM-11,PRD-11,Polymers,0.8062,0.9435,77.17,72.81,0.0,1,752.24,81944.37,0.0,0,-81944.37,309.62821303615397
BAT-002844,2025-10,12,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.8053,0.9615,36.83,35.42,35.42,0,628.9,33068.48,48505.39,0,15436.909999999996,268.9680423567745
BAT-002845,2025-10,12,PLT-05,LATAM,FRM-04,PRD-04,Agrochem,0.8264,0.9393,30.76,28.89,28.89,0,562.15,23674.62,35231.86,0,11557.240000000002,207.5060468140441
BAT-002846,2025-10,12,PLT-03,APAC,FRM-12,PRD-12,Solvents,0.6208,0.8932,43.26,38.64,38.64,0,628.9,39689.28,57871.56,0,18182.28,288.55908460471574
BAT-002847,2025-10,12,PLT-02,AMER,FRM-11,PRD-11,Polymers,0.8072,0.9005,65.28,58.79,58.79,0,752.24,70030.63,100294.55,0,30263.92,320.53313112745104
BAT-002848,2025-10,12,PLT-04,EMEA,FRM-11,PRD-11,Polymers,0.8456,0.8792,37.53,33.0,33.0,0,752.24,38642.1,56915.51,0,18273.410000000003,277.3922941646681
BAT-002849,2025-10,12,PLT-02,AMER,FRM-05,PRD-05,Coatings,0.8644,0.8381,22.04,18.47,18.47,0,1359.91,41082.6,56439.58,0,15356.980000000003,504.0918148820326
BAT-002850,2025-10,12,PLT-02,AMER,FRM-03,PRD-03,Solvents,0.8322,0.952,68.81,65.51,65.51,0,570.85,54338.68,83798.58,0,29459.9,218.8416145909024
BAT-002851,2025-10,12,PLT-01,EMEA,FRM-04,PRD-04,Agrochem,0.8635,0.8813,84.73,74.68,74.68,0,562.15,63685.22,90302.88,0,26617.660000000003,189.47539832408825
BAT-002852,2025-10,12,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.6242,0.8697,28.3,24.61,24.61,0,562.15,22792.74,29849.65,0,7056.91,243.24717314487634
BAT-002853,2025-10,12,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.6444,0.8482,35.35,29.98,0.0,1,1359.91,70395.28,0.0,0,-70395.28,631.4699151343705
BAT-002854,2025-10,12,PLT-04,EMEA,FRM-02,PRD-02,Polymers,0.9142,0.912,42.6,38.85,38.85,0,916.36,53178.24,73151.59,0,19973.35,331.9554929577463
BAT-002855,2025-10,12,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.7582,0.9148,2.86,2.61,2.61,0,15391.21,60312.76,95725.44,0,35412.68,5697.167622377627
BAT-002856,2025-10,12,PLT-04,EMEA,FRM-07,PRD-07,Catalysts,0.9079,0.8714,1.2,1.04,1.04,0,15391.21,24230.76,37003.4,0,12772.640000000003,4801.09
BAT-002857,2025-10,12,PLT-02,AMER,FRM-03,PRD-03,Solvents,0.8436,0.9389,90.53,84.99,84.99,0,570.85,72709.84,113164.64,0,40454.8,232.30740638462385
BAT-002858,2025-10,12,PLT-01,EMEA,FRM-06,PRD-06,Coatings,0.9251,0.8978,37.95,34.07,34.07,0,1476.17,77393.43,117814.29,0,40420.86,563.1825691699601
BAT-002859,2025-10,12,PLT-03,APAC,FRM-02,PRD-02,Polymers,0.684,0.8316,19.04,15.84,15.84,0,916.36,24956.0,32601.05,0,7645.049999999999,394.35428571428577
BAT-002860,2025-10,12,PLT-02,AMER,FRM-10,PRD-10,Agrochem,0.8614,0.8988,44.73,40.2,0.0,1,595.17,36462.59,0.0,0,-36462.59,220.00080259333788
BAT-002861,2025-11,13,PLT-05,LATAM,FRM-06,PRD-06,Coatings,0.7497,0.895,23.18,20.74,20.74,0,1457.68,47621.07,71781.63,0,24160.560000000005,596.7233649698017
BAT-002862,2025-11,13,PLT-04,EMEA,FRM-11,PRD-11,Polymers,0.8823,0.8939,28.16,25.17,25.17,0,742.82,28875.44,41246.36,0,12370.920000000002,282.58624999999995
BAT-002863,2025-11,13,PLT-04,EMEA,FRM-11,PRD-11,Polymers,0.8475,0.9296,43.69,40.61,40.61,0,742.82,43853.82,67247.22,0,23393.4,260.92959945067525
BAT-002864,2025-11,13,PLT-02,AMER,FRM-12,PRD-12,Solvents,0.8723,0.9022,70.37,63.49,63.49,0,621.02,60915.14,88575.81,0,27660.67,244.62075600397895
BAT-002865,2025-11,13,PLT-02,AMER,FRM-05,PRD-05,Coatings,0.8504,0.8638,25.98,22.44,0.0,1,1342.87,47676.48,0.0,0,-47676.48,492.25240184757536
BAT-002866,2025-11,13,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.7991,0.8859,34.37,30.45,30.45,0,904.88,43281.63,61690.39,0,18408.760000000002,354.405132382892
BAT-002867,2025-11,13,PLT-01,EMEA,FRM-12,PRD-12,Solvents,0.8696,0.9058,43.45,39.36,39.36,0,621.02,36835.78,56666.63,0,19830.85,226.753993095512
BAT-002868,2025-11,13,PLT-02,AMER,FRM-07,PRD-07,Catalysts,0.8917,0.8573,3.08,2.64,2.64,0,15198.4,65210.1,96251.37,0,31041.269999999997,5973.710389610389
BAT-002869,2025-11,13,PLT-01,EMEA,FRM-03,PRD-03,Solvents,0.8276,0.9806,52.15,51.14,51.14,0,563.69,39696.88,67622.33,0,27925.450000000004,197.51575263662505
BAT-002870,2025-11,13,PLT-01,EMEA,FRM-02,PRD-02,Polymers,0.8525,0.9231,24.06,22.21,22.21,0,904.88,29422.87,44257.55,0,14834.680000000004,318.0156774729843
BAT-002871,2025-11,13,PLT-02,AMER,FRM-03,PRD-03,Solvents,0.8117,0.924,71.26,65.84,65.84,0,563.69,54614.47,89115.48,0,34501.009999999995,202.72131069323598
BAT-002872,2025-11,13,PLT-03,APAC,FRM-03,PRD-03,Solvents,0.6339,0.959,57.08,54.74,54.74,0,563.69,46861.02,74945.7,0,28084.68,257.28091800981076
BAT-002873,2025-11,13,PLT-01,EMEA,FRM-12,PRD-12,Solvents,0.8499,0.9657,69.09,66.72,66.72,0,621.02,60411.73,92946.12,0,32534.389999999992,253.3718077869446
BAT-002874,2025-11,13,PLT-05,LATAM,FRM-04,PRD-04,Agrochem,0.7651,0.8866,42.35,37.55,37.55,0,555.11,33095.34,42612.11,0,9516.770000000004,226.3620188902006
BAT-002875,2025-11,13,PLT-04,EMEA,FRM-09,PRD-09,Specialty,0.8317,0.8261,17.69,14.62,14.62,0,1640.03,37745.25,38194.47,0,449.22000000000116,493.67548332391175
BAT-002876,2025-11,13,PLT-02,AMER,FRM-09,PRD-09,Specialty,0.8479,0.8641,31.77,27.45,27.45,0,1640.03,70561.41,73066.57,0,2505.1600000000035,580.9775542965065
BAT-002877,2025-11,13,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.658,0.8992,61.27,55.1,55.1,0,555.11,50459.59,65447.28,0,14987.690000000002,268.4511228986453
BAT-002878,2025-11,13,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.6127,0.8792,15.86,13.95,13.95,0,1342.87,31115.33,41477.51,0,10362.18,619.0045271122324
BAT-002879,2025-11,13,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.9306,0.9556,78.83,75.33,75.33,0,772.11,83575.58,133264.26,0,49688.68000000001,288.0901775973615
BAT-002880,2025-11,13,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.8005,0.9181,54.64,50.17,50.17,0,772.11,57274.52,83942.19,0,26667.670000000006,276.1059590043923
BAT-002881,2025-11,13,PLT-05,LATAM,FRM-03,PRD-03,Solvents,0.8114,0.995,58.98,58.68,58.68,0,563.69,47117.98,80320.78,0,33202.799999999996,235.1906375042388
BAT-002882,2025-11,13,PLT-05,LATAM,FRM-09,PRD-09,Specialty,0.7901,0.8539,13.75,11.74,0.0,1,1640.03,30055.42,0.0,0,-30055.42,545.8187272727271
BAT-002883,2025-11,13,PLT-04,EMEA,FRM-08,PRD-08,Surfactants,0.9158,0.933,57.54,53.69,53.69,0,1064.93,85102.54,128732.9,0,43630.36,414.0852937087243
BAT-002884,2025-11,13,PLT-02,AMER,FRM-09,PRD-09,Specialty,0.8368,0.782,34.45,26.94,26.94,0,1640.03,76911.68,67858.52,0,-9053.159999999989,592.5296516690853
BAT-002885,2025-11,13,PLT-06,APAC,FRM-08,PRD-08,Surfactants,0.8823,0.8926,32.53,29.04,29.04,0,1064.93,45903.83,63191.82,0,17287.989999999998,346.192963418383
BAT-002886,2025-11,13,PLT-05,LATAM,FRM-09,PRD-09,Specialty,0.7731,0.8669,31.58,27.37,27.37,0,1640.03,70310.13,69568.11,0,-742.0200000000041,586.3832362254595
BAT-002887,2025-11,13,PLT-04,EMEA,FRM-10,PRD-10,Agrochem,0.921,0.8995,64.11,57.67,57.67,0,587.71,50792.35,71989.92,0,21197.57,204.55875682420833
